branch_id,business_id,category,branch_type,committed_at,w7_order_count,w7_revenue_total,w7_revenue_per_day,w7_cancel_rate,w7_blocked_rate,w7_restock_count,w7_price_change_count,w7_avg_price_change_pct,w7_latest_cash_balance,w7_cash_trend,w7_inventory_trend,w7_weighted_order_count,w30_order_count,w30_revenue_total,w30_revenue_per_day,w30_cancel_rate,w30_blocked_rate,w30_restock_count,w30_price_change_count,w30_avg_price_change_pct,w30_latest_cash_balance,w30_cash_trend,w30_inventory_trend,w30_weighted_order_count,w90_order_count,w90_revenue_total,w90_revenue_per_day,w90_cancel_rate,w90_blocked_rate,w90_restock_count,w90_price_change_count,w90_avg_price_change_pct,w90_latest_cash_balance,w90_cash_trend,w90_inventory_trend,w90_weighted_order_count,month_sin,month_cos,day_of_week_sin,day_of_week_cos,week_of_month_sin,week_of_month_cos,days_to_peak,days_to_peak_sin,days_to_peak_cos,is_peak_month,is_weekend,quarter,mag_price_change_pct,mag_restock_qty_norm,mag_restock_cost_norm,mag_discount_pct,mag_contract_norm,mag_new_skus,mag_terms_delta_days,mag_supplier_cost_pct,deviation_from_norm,history_depth_days,n_past_price_changes,hist_avg_price_change,cat_retail,cat_apparel,cat_b2b,bt_price_increase,bt_price_decrease,bt_bulk_restock,bt_promo_event,bt_new_collection,bt_markdown,bt_contract_change,bt_net_terms_change,bt_volume_discount,bt_supplier_change,label_inventory_delta,label_cashflow_delta,label_order_velocity_delta
f73977c9-c707-41ed-aedd-9972aea942c4,273a5eef-8fc9-4c0d-81b2-59632eeb75ce,apparel,price_increase,2025-12-20T00:00:00,34,2.798193,2.798193,0.1765,0.2917,2,0,0.0,1.0,0.0,-33.5,32.1386,57,1.011595,1.011595,0.1579,0.7107,4,1,-6.68,1.0,-0.001019,2.88,45.2562,182,1.0,1.0,0.1703,0.7347,10,3,7.4933,1.0,0.000874,-0.0341,72.7556,-0.0,1.0,-0.974928,-0.222521,0.0,-1.0,60,0.877303,-0.479937,0,1,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5067,110,3,7.4933,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.39,1643.64,-5.16
1ce211fd-5d73-4637-8534-3a5dabc6190b,ac7c17cd-4fd9-47d6-bd9f-5dc55b4d0c39,apparel,price_decrease,2026-07-30T00:00:00,0,0.0,0.0,0.0,1.0,0,1,-13.21,1.0,0.0,0.0,0.0,22,0.611507,0.611507,0.3182,0.8757,2,1,-13.21,1.0,-0.001051,0.0,15.9372,155,1.0,1.0,0.1613,0.7008,8,3,4.42,1.0,0.000787,0.0,54.5537,-0.5,-0.866025,0.433884,-0.900969,-1.0,-0.0,60,0.877303,-0.479937,0,0,3,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.8145,332,11,0.1145,0,1,0,0,1,0,0,0,0,0,0,0,0,-9.44,-599.56,15.28
db3b1249-494b-4318-b51a-01042efd2c72,5f7b0f4a-11b8-454f-ac7d-7d5c79f1412b,apparel,promo_event,2025-12-10T00:00:00,0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,25,0.658931,0.658931,0.16,0.8538,2,1,19.95,1.0,0.002623,-0.0714,17.9699,130,1.0,1.0,0.1846,0.8436,8,3,12.0233,1.0,0.005379,0.0,55.0252,-0.0,1.0,0.974928,-0.222521,1.0,0.0,60,0.877303,-0.479937,0,0,4,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,26.7,100,3,12.0233,0,1,0,0,0,0,1,0,0,0,0,0,0,-30.58,2553.76,39.66
c9057057-c1f8-46bf-88bf-dc75e6cf5167,9a5e59c3-9c5b-414f-82ca-3ff4dd6d18e4,apparel,price_increase,2026-04-29T00:00:00,6,0.642685,0.642685,0.3333,0.9394,1,1,-10.45,1.0,0.0,0.0,5.1904,49,1.455001,1.455001,0.3061,0.8679,3,1,-10.45,1.0,0.001661,-0.7143,34.0828,91,1.0,1.0,0.2418,0.8897,9,3,-8.46,1.0,0.001035,-0.5977,42.9023,0.866025,-0.5,0.974928,-0.222521,-1.0,-0.0,0,0.0,1.0,1,0,2,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6075,240,8,2.4925,0,1,0,1,0,0,0,0,0,0,0,0,0,-3.92,468.76,-12.59
01a47280-5545-40d9-ae6c-a7fd6c8d6e12,1609ccf5-3e56-4b51-945d-e067bb9f170a,apparel,markdown,2026-05-02T00:00:00,0,0.0,0.0,0.0,1.0,0,1,-2.17,1.0,0.0,0.0,0.0,66,1.051146,1.051146,0.1818,0.785,3,1,-2.17,1.0,0.002927,-3.8333,45.6404,176,1.0,1.0,0.2045,0.7895,8,3,-6.1133,1.0,0.003595,-1.131,76.4695,0.5,-0.866025,-0.974928,-0.222521,0.0,1.0,30,0.860214,0.509933,0,1,2,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,28.3,243,8,1.2162,0,1,0,0,0,0,0,0,1,0,0,0,0,-31.48,-380.97,30.96
800bcba0-6fac-452c-aa13-affbc0a16875,08255f04-9142-412c-bc89-2ab54a09da05,apparel,bulk_restock,2026-04-04T00:00:00,62,3.285074,3.285074,0.1935,0.3034,2,1,-1.25,1.0,0.0,-46.5,58.6612,126,1.49637,1.496371,0.1746,0.6205,4,1,-1.25,1.0,0.002429,-5.24,95.5552,259,1.0,1.0,0.2278,0.6583,10,3,5.8567,1.0,0.002789,0.2386,132.1127,0.866025,-0.5,-0.974928,-0.222521,0.0,1.0,0,0.0,1.0,1,1,2,0.0,0.5,0.4712,0.0,0.0,0.0,0.0,0.0,0.2048,215,7,12.0914,0,1,0,0,0,1,0,0,0,0,0,0,0,196.95,-17135.51,7.05
9435fefe-40eb-459c-9513-e395c5ff058c,ac7c17cd-4fd9-47d6-bd9f-5dc55b4d0c39,apparel,promo_event,2026-06-20T00:00:00,1,0.01315,0.01315,0.0,0.9688,0,0,0.0,1.0,0.0,-1.0,0.9202,64,0.990207,0.990207,0.1406,0.6614,2,1,11.74,1.0,0.000627,0.0,46.5048,197,1.0,1.0,0.1523,0.726,8,3,6.7933,1.0,0.000532,0.0,81.8536,0.0,-1.0,-0.974928,-0.222521,0.0,-1.0,60,0.877303,-0.479937,0,1,2,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,12.3,292,9,-0.0289,0,1,0,0,0,0,1,0,0,0,0,0,0,-21.52,1213.11,21.02
5bfc58db-5ed0-450c-965a-d14797b4bc6d,d16acf5b-0649-4f84-b31c-1ada447eab3b,apparel,new_collection,2026-02-07T00:00:00,2,0.04448,0.04448,0.0,0.9545,1,0,0.0,1.0,0.0,-2.0,1.7505,69,1.073881,1.073881,0.2464,0.625,3,1,14.37,1.0,0.000866,-5.7083,45.6287,189,1.0,1.0,0.1852,0.6655,8,3,3.0567,1.0,0.003009,-0.2381,81.81,0.866025,0.5,-0.974928,-0.222521,0.0,1.0,30,0.860214,0.509933,0,1,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,159,5,0.388,0,1,0,0,0,0,0,1,0,0,0,0,0,101.07,-56.45,7.08
c42bffbc-95b0-48de-886b-c11cdd53b41f,0f9c900b-4eca-414a-af13-abfce99eb912,apparel,markdown,2026-07-03T00:00:00,0,0.0,0.0,0.0,1.0,0,1,-2.01,1.0,0.0,0.0,0.0,27,0.637416,0.637416,0.1481,0.8457,3,1,-2.01,1.0,0.002021,-0.36,19.4767,135,1.0,1.0,0.1778,0.8046,9,3,9.9433,1.0,0.002559,0.0,49.729,-0.5,-0.866025,-0.433884,-0.900969,0.0,1.0,60,0.877303,-0.479937,0,0,3,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,305,10,6.723,0,1,0,0,0,0,0,0,1,0,0,0,0,-22.96,-752.51,21.84
9cf3c209-79f1-4b27-bb85-cc4522bd4c34,f515ef02-bd50-4d65-9891-ffea24e0e568,apparel,markdown,2026-05-07T00:00:00,0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,19,0.507328,0.507328,0.1579,0.941,2,1,7.09,1.0,0.00139,0.0,13.1027,132,1.0,1.0,0.197,0.847,8,3,10.35,1.0,0.001994,0.0,44.713,0.5,-0.866025,0.433884,-0.900969,0.0,1.0,30,0.860214,0.509933,0,0,2,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,43.6,248,8,6.05,0,1,0,0,0,0,0,0,1,0,0,0,0,-75.82,-1243.87,51.21
671b6d0f-c88a-4ca4-a95a-a139a560c50a,c7a9162b-ad07-4f25-b137-374049858acb,apparel,markdown,2026-03-14T00:00:00,20,1.377764,1.377764,0.3,0.7674,2,0,0.0,1.0,0.0,-17.0,18.3785,33,0.553743,0.553743,0.2121,0.8791,4,1,2.8,1.0,-0.000917,-0.7391,25.6638,183,1.0,1.0,0.235,0.7095,10,3,1.0367,1.0,0.001387,-2.3023,63.5006,1.0,0.0,-0.974928,-0.222521,1.0,0.0,0,0.0,1.0,1,1,1,0.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,27.2,194,6,1.64,0,1,0,0,0,0,0,0,1,0,0,0,0,-48.54,-1572.04,34.9
34e5efff-712e-4a94-84a5-2d2691b2838c,fdbcd80a-afd7-4cd4-a734-4b08a638e25f,apparel,markdown,2026-01-08T00:00:00,18,2.152798,2.152798,0.2222,0.6604,2,0,0.0,1.0,0.0,-27.5,17.3332,71,1.824499,1.824499,0.2113,0.6758,4,1,14.65,1.0,0.004782,-5.6087,50.3881,139,1.0,1.0,0.2158,0.8037,10,3,13.2133,1.0,0.000921,0.4419,67.7103,0.5,0.866025,0.433884,-0.900969,1.0,0.0,60,0.877303,-0.479937,0,0,1,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,42.6,129,4,10.165,0,1,0,0,0,0,0,0,1,0,0,0,0,-42.86,-1306.75,32.25
d936357b-cfc6-416e-9f6e-ac8bcb4d2694,063b05cb-24b4-4329-8a0a-b638d41db1d2,apparel,markdown,2026-06-01T00:00:00,0,0.0,0.0,0.0,1.0,1,1,-4.62,1.0,0.0,0.0,0.0,30,0.521465,0.521465,0.1333,0.8182,3,1,-4.62,1.0,-0.000665,0.0,19.9348,153,1.0,1.0,0.1438,0.8241,9,3,-5.05,1.0,0.000975,-2.4935,53.6378,0.0,-1.0,0.0,1.0,0.0,1.0,60,0.877303,-0.479937,0,0,2,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,22.2,273,9,-5.0667,0,1,0,0,0,0,0,0,1,0,0,0,0,-27.69,-910.22,21.82
47c27a5e-e88e-49e2-a528-5f2ab0e1bb02,dfa114ab-4eec-4607-9301-27145f42e44b,apparel,price_increase,2026-02-28T00:00:00,1,0.013198,0.013198,0.0,0.9762,1,1,13.9,1.0,0.0,0.0,0.8997,42,0.709623,0.709623,0.0952,0.7801,3,1,13.9,1.0,0.005472,-1.68,30.5097,182,1.0,1.0,0.1429,0.6756,8,3,9.3533,1.0,0.005679,-0.0588,72.0974,0.866025,0.5,-0.974928,-0.222521,-1.0,-0.0,30,0.860214,0.509933,0,1,1,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7083,180,6,7.9917,0,1,0,1,0,0,0,0,0,0,0,0,0,-4.39,2842.91,-11.23
956b713c-aee7-4bd0-be4d-648d918f5a6d,373da950-5b48-4e38-b7ea-76700addeb83,apparel,markdown,2026-06-08T00:00:00,37,2.873653,2.873653,0.2162,0.0,1,0,0.0,1.0,0.0,-19.3333,33.8927,81,1.599011,1.599011,0.1605,0.5525,4,1,-0.67,1.0,0.000275,-4.8148,58.8855,153,1.0,1.0,0.1895,0.8021,9,3,-1.21,1.0,0.000321,0.5618,75.3864,0.0,-1.0,0.0,1.0,1.0,0.0,60,0.877303,-0.479937,0,0,2,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,27.4,280,9,-1.8267,0,1,0,0,0,0,0,0,1,0,0,0,0,-37.0,-826.98,43.41
d2c34807-abfb-4a1c-82de-d0c53ddde28b,a3f3b20e-3d49-4630-aac9-b61d57e8b37d,apparel,price_decrease,2026-03-29T00:00:00,0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,56,1.020412,1.020412,0.125,0.8466,2,1,19.89,1.0,0.000332,-1.3913,34.964,177,1.0,1.0,0.1638,0.7582,8,3,9.18,1.0,0.000617,0.0,74.8732,1.0,0.0,-0.781831,0.62349,-1.0,-0.0,0,0.0,1.0,1,1,1,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.4217,209,6,7.6217,0,1,0,0,1,0,0,0,0,0,0,0,0,-5.85,-1424.86,10.36
751e92e7-c374-44b5-a120-cb6b3cf38696,9a5e59c3-9c5b-414f-82ca-3ff4dd6d18e4,apparel,bulk_restock,2026-01-09T00:00:00,32,2.257283,2.257283,0.25,0.4839,2,0,0.0,1.0,0.0,-32.0,30.7083,67,0.995423,0.995423,0.2239,0.6854,4,1,17.24,1.0,-0.002978,2.75,51.5471,232,1.0,1.0,0.2026,0.6737,10,3,10.26,1.0,0.003566,-0.2989,94.3645,0.5,0.866025,-0.433884,-0.900969,1.0,0.0,60,0.877303,-0.479937,0,0,1,0.0,0.798,0.774,0.0,0.0,0.0,0.0,0.0,0.9543,130,4,12.405,0,1,0,0,0,1,0,0,0,0,0,0,0,454.15,-28565.61,6.22
a788b939-c41b-4f61-8f2b-b8a6773ecd6f,f515ef02-bd50-4d65-9891-ffea24e0e568,apparel,bulk_restock,2026-07-19T00:00:00,15,3.108827,3.108827,0.0667,0.6154,2,0,0.0,1.0,0.0,-13.5,13.4079,36,1.334281,1.334281,0.1667,0.7882,4,1,14.32,1.0,0.002438,-0.9565,25.0909,97,1.0,1.0,0.1649,0.8428,9,3,12.7667,1.0,0.000862,-0.0233,39.3348,-0.5,-0.866025,-0.781831,0.62349,0.0,-1.0,60,0.877303,-0.479937,0,1,3,0.0,0.514,0.25,0.0,0.0,0.0,0.0,0.0,0.7806,321,10,7.961,0,1,0,0,0,1,0,0,0,0,0,0,0,288.4,-10982.57,8.63
dce34a38-b327-4217-889a-ee1b11e31e97,a3f5c10d-68f4-456b-937f-6e6c6192e28c,apparel,promo_event,2026-03-19T00:00:00,5,0.281559,0.281559,0.0,0.9419,1,0,0.0,1.0,0.0,-4.6667,4.309,97,1.527178,1.527178,0.2062,0.646,3,1,-2.93,1.0,0.004663,-7.3846,68.0637,202,1.0,1.0,0.198,0.6953,9,3,4.3467,1.0,0.001482,-1.0698,97.8616,1.0,0.0,0.433884,-0.900969,0.0,-1.0,0,0.0,1.0,1,0,1,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,29.8,199,6,3.1983,0,1,0,0,0,0,1,0,0,0,0,0,0,-20.72,706.21,28.92
2061c46c-fc77-4a23-aa23-b45ceb2f1e7d,9b517bb8-729c-42c6-9830-d6a1d0fb3e87,apparel,price_increase,2025-12-26T00:00:00,0,0.0,0.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,73,1.231317,1.231317,0.1781,0.6473,3,1,4.0,1.0,0.00215,-8.68,47.2591,220,1.0,1.0,0.1955,0.7333,9,3,8.7333,1.0,0.000953,-0.0353,89.2944,-0.0,1.0,-0.433884,-0.900969,-1.0,-0.0,60,0.877303,-0.479937,0,0,4,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8667,116,3,8.7333,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.41,1430.52,-8.17
2cc07004-8f36-4058-83a7-573b160a07db,73a6462b-05ca-4fa5-bd5a-07350d1177c1,apparel,markdown,2026-04-23T00:00:00,19,2.119167,2.119167,0.2105,0.7467,1,0,0.0,1.0,0.0,-20.5,18.3479,40,1.010842,1.010842,0.175,0.8773,3,1,19.3,1.0,0.00237,-2.1304,30.8502,131,1.0,1.0,0.1832,0.834,9,3,6.6767,1.0,0.001615,-0.2907,56.7362,0.866025,-0.5,0.433884,-0.900969,-1.0,-0.0,0,0.0,1.0,1,0,2,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,26.8,234,7,9.0686,0,1,0,0,0,0,0,0,1,0,0,0,0,-40.75,-763.63,29.82
5c6689aa-eb5f-4c4d-b94d-506de4e5c4d7,470860bf-89d0-4f62-80ae-26adeeaf1ad2,apparel,new_collection,2026-05-17T00:00:00,31,2.603517,2.603517,0.2258,0.2791,1,0,0.0,1.0,0.0,-25.25,28.1372,50,0.881516,0.881516,0.2,0.7674,3,1,15.44,1.0,0.000191,-1.48,38.6371,197,1.0,1.0,0.1878,0.7677,8,3,12.6933,1.0,0.002763,-2.1136,68.7234,0.5,-0.866025,-0.781831,0.62349,0.0,-1.0,30,0.860214,0.509933,0,1,2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,258,8,6.6813,0,1,0,0,0,0,0,1,0,0,0,0,0,47.05,306.57,20.71
d5f009fc-2e84-42e6-868c-d01d604512cf,804a957e-4899-4057-8c7c-2b6d20be5417,apparel,price_increase,2026-07-15T00:00:00,15,1.084626,1.084626,0.0667,0.6429,1,0,0.0,1.0,0.0,-8.0,14.6908,42,0.738511,0.738511,0.1667,0.7654,3,1,-3.93,1.0,-0.000743,4.8276,31.7571,169,1.0,1.0,0.1598,0.7096,9,3,4.8233,1.0,0.002648,0.0941,68.813,-0.5,-0.866025,0.974928,-0.222521,0.0,-1.0,60,0.877303,-0.479937,0,0,3,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.905,317,10,1.195,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.8,1192.44,-7.98
3baf45cd-fff2-4627-9783-e81a8863d79a,c7a9162b-ad07-4f25-b137-374049858acb,apparel,promo_event,2026-03-21T00:00:00,0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,20,0.444767,0.444767,0.3,0.9286,3,1,2.8,1.0,0.001905,0.0,15.634,138,1.0,1.0,0.2391,0.7749,8,3,1.0367,1.0,0.000946,0.0,48.7591,1.0,0.0,-0.974928,-0.222521,0.0,-1.0,0,0.0,1.0,1,1,1,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,12.8,201,6,1.64,0,1,0,0,0,0,1,0,0,0,0,0,0,-18.14,465.99,22.5
1d4d60a7-cb14-4965-86d0-cc38df66655d,7a5b8830-9ae3-403a-be4a-f7d63793fa8a,apparel,price_decrease,2026-04-25T00:00:00,43,3.739694,3.739694,0.2093,0.3676,2,0,0.0,1.0,0.0,-42.75,40.8282,58,1.196117,1.196117,0.1724,0.8141,4,1,-11.79,1.0,-0.001029,0.88,49.2503,151,1.0,1.0,0.2119,0.8034,10,3,-0.86,1.0,-3.1e-05,-0.6932,70.7258,0.866025,-0.5,-0.974928,-0.222521,-1.0,-0.0,0,0.0,1.0,1,1,2,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4471,236,7,2.1471,0,1,0,0,1,0,0,0,0,0,0,0,0,-2.79,-351.19,4.69
e5ade12b-9e03-4edf-b1f6-efabf30f1c6d,063b05cb-24b4-4329-8a0a-b638d41db1d2,apparel,price_increase,2026-04-01T00:00:00,22,2.054797,2.054797,0.0909,0.7317,1,1,-0.73,1.0,0.0,-59.0,21.5085,69,1.275459,1.275459,0.1014,0.8165,3,1,-0.73,1.0,-0.000435,0.2414,50.7072,161,1.0,1.0,0.1366,0.7959,9,3,-6.37,1.0,0.000599,-1.0118,72.887,0.866025,-0.5,0.974928,-0.222521,0.0,1.0,0,0.0,1.0,1,0,2,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0543,212,7,-4.4543,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.59,359.21,-4.64
e7518c9f-d5cb-45cf-a70e-8251e156bfd7,273a5eef-8fc9-4c0d-81b2-59632eeb75ce,apparel,price_decrease,2026-07-16T00:00:00,19,1.141701,1.141701,0.0,0.6346,1,0,0.0,1.0,0.0,-16.0,18.2511,74,1.001218,1.001218,0.1351,0.5978,3,1,-10.46,1.0,0.001936,-4.9565,54.4155,209,1.0,1.0,0.1579,0.664,9,3,1.6767,1.0,0.001775,-0.0814,91.4747,-0.5,-0.866025,0.433884,-0.900969,0.0,-1.0,60,0.877303,-0.479937,0,0,3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.028,318,10,3.728,0,1,0,0,1,0,0,0,0,0,0,0,0,-5.07,-1593.59,10.97
1e1425eb-9277-4105-a5f8-76bc39af54d8,273a5eef-8fc9-4c0d-81b2-59632eeb75ce,apparel,price_increase,2026-07-31T00:00:00,0,0.0,0.0,0.0,1.0,0,1,7.52,1.0,0.0,0.0,0.0,45,0.647725,0.647725,0.1333,0.775,2,1,7.52,1.0,-0.00017,-0.48,31.4205,197,1.0,1.0,0.1624,0.6644,8,3,-1.18,1.0,0.001479,0.0,78.1298,-0.5,-0.866025,-0.433884,-0.900969,-1.0,-0.0,60,0.877303,-0.479937,0,0,3,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4273,333,11,4.0727,0,1,0,1,0,0,0,0,0,0,0,0,0,-2.75,1185.6,-10.19
f34a3cce-d9ee-4898-a1a1-69f726d365ab,112bd4c2-3e2d-42fe-8403-5a6529a5f2cb,apparel,price_increase,2026-06-24T00:00:00,16,1.787327,1.787327,0.125,0.6279,1,0,0.0,1.0,0.0,-32.0,15.7147,38,0.96625,0.96625,0.1053,0.7816,3,1,-13.79,1.0,-0.00111,5.8621,29.5311,102,1.0,1.0,0.098,0.8559,9,3,-4.2,1.0,0.000259,1.5647,48.9959,0.0,-1.0,0.974928,-0.222521,-1.0,-0.0,60,0.877303,-0.479937,0,0,2,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8956,296,9,-3.6956,0,1,0,1,0,0,0,0,0,0,0,0,0,-3.14,658.07,-10.11
80eb5aae-93ee-44b6-a318-5def3850ad1b,fc090058-314a-4cd7-b835-a67cab2b593d,apparel,price_decrease,2025-12-22T00:00:00,53,3.080506,3.080506,0.2453,0.0,1,0,0.0,1.0,0.0,-28.1667,49.6323,103,1.483834,1.483834,0.1942,0.4718,4,1,-11.51,1.0,0.003195,-6.037,79.0757,209,1.0,1.0,0.1914,0.7257,9,3,3.5067,1.0,0.000628,-0.8652,100.5154,-0.0,1.0,0.0,1.0,-1.0,-0.0,60,0.877303,-0.479937,0,0,4,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.1067,112,3,3.5067,0,1,0,0,1,0,0,0,0,0,0,0,0,-3.49,-119.69,7.07
e3b96313-b6d0-46a3-9b55-3b9100c93f39,99dfa081-d79e-4299-b8d4-9b1c9377a55e,apparel,price_decrease,2026-01-02T00:00:00,25,1.957549,1.957549,0.36,0.375,0,1,11.46,1.0,0.0,-18.75,22.5398,85,1.450299,1.450299,0.2824,0.5143,2,1,11.46,1.0,0.0023,0.0909,67.6547,180,1.0,1.0,0.2389,0.7309,8,3,10.6267,1.0,0.001933,0.0235,90.2564,0.5,0.866025,-0.433884,-0.900969,0.0,1.0,60,0.877303,-0.479937,0,0,1,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.205,123,4,10.805,0,1,0,0,1,0,0,0,0,0,0,0,0,-6.38,-563.85,14.48
131db86b-2f81-40a3-9d2a-9eacc699c397,18a62e34-3b50-4848-bed5-0ce4e67c6cc3,apparel,price_decrease,2025-12-21T00:00:00,40,1.829562,1.829562,0.225,0.1304,2,0,0.0,1.0,0.0,-27.4,37.8185,111,1.112314,1.112314,0.2342,0.3432,4,1,-4.32,1.0,0.006317,-8.4231,84.4877,289,1.0,1.0,0.1938,0.6332,9,3,-0.7133,1.0,0.005876,-1.9551,125.2806,-0.0,1.0,-0.781831,0.62349,0.0,-1.0,60,0.877303,-0.479937,0,1,4,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3867,111,3,-0.7133,0,1,0,0,1,0,0,0,0,0,0,0,0,-2.89,-367.15,6.03
8612fc69-cbec-43e1-a9f5-970de920a903,ce3a3372-bb7a-4df9-ac00-3035b6fb335c,apparel,price_decrease,2025-12-26T00:00:00,21,1.270348,1.270348,0.0952,0.4324,0,0,0.0,1.0,0.0,-16.0,18.9329,68,1.096395,1.096395,0.1471,0.66,3,1,-9.45,1.0,0.002306,-2.3214,51.9517,181,1.0,1.0,0.1547,0.7622,8,3,-1.9567,1.0,0.001903,-0.0115,85.5626,-0.0,1.0,-0.433884,-0.900969,-1.0,-0.0,60,0.877303,-0.479937,0,0,4,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6433,116,3,-1.9567,0,1,0,0,1,0,0,0,0,0,0,0,0,-3.79,-422.26,6.68
062f4201-3fde-4bd9-9c68-661af5504a5a,08255f04-9142-412c-bc89-2ab54a09da05,apparel,price_increase,2026-03-30T00:00:00,0,0.0,0.0,0.0,1.0,1,1,-1.25,1.0,0.0,0.0,0.0,64,0.980334,0.980334,0.1562,0.7987,3,1,-1.25,1.0,0.005344,0.0,41.4121,197,1.0,1.0,0.2386,0.7294,9,3,5.8567,1.0,0.004207,-0.4156,82.4465,1.0,0.0,0.0,1.0,-1.0,-0.0,0,0.0,1.0,1,0,1,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6086,210,7,12.0914,0,1,0,1,0,0,0,0,0,0,0,0,0,-3.03,2843.92,-13.49
986cb1dc-a425-4420-b483-4767cd86cf39,6bf10e41-8bde-46d2-9e44-08e0ed0901ef,apparel,price_decrease,2026-02-04T00:00:00,0,0.0,0.0,0.0,1.0,1,1,3.71,1.0,0.0,0.0,0.0,75,1.197429,1.197429,0.1333,0.6173,3,1,3.71,1.0,0.004942,-8.6786,45.5729,177,1.0,1.0,0.1582,0.674,8,3,-0.6833,1.0,0.002728,0.0,72.1795,0.866025,0.5,0.974928,-0.222521,0.0,1.0,30,0.860214,0.509933,0,0,1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.956,156,5,4.256,0,1,0,0,1,0,0,0,0,0,0,0,0,-3.99,-57.1,7.45
ff27fbea-84d2-4d4c-ac14-99655a2aa7d1,9a460adb-51e1-4b28-934e-4b4b8e0520b3,apparel,price_decrease,2026-03-12T00:00:00,34,2.287746,2.287746,0.2059,0.6421,2,0,0.0,1.0,0.0,-46.0,32.9204,64,0.98276,0.98276,0.1719,0.748,4,1,-1.55,1.0,0.000395,-3.3913,50.9536,197,1.0,1.0,0.1777,0.6853,10,3,-1.8533,1.0,0.001317,-0.8372,86.6084,1.0,0.0,0.433884,-0.900969,1.0,0.0,0,0.0,1.0,1,0,1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.4967,192,6,3.9967,0,1,0,0,1,0,0,0,0,0,0,0,0,-5.56,-422.8,11.04
3e9960b6-a853-4717-80b5-2304c5c9a207,18a62e34-3b50-4848-bed5-0ce4e67c6cc3,apparel,bulk_restock,2026-03-04T00:00:00,0,0.0,0.0,0.0,1.0,0,1,8.24,1.0,0.0,0.0,0.0,40,0.820801,0.820801,0.225,0.8077,2,1,8.24,1.0,0.002283,-0.6786,27.215,163,1.0,1.0,0.2393,0.715,8,3,8.6667,1.0,0.002676,-0.8391,60.2564,1.0,0.0,0.974928,-0.222521,0.0,1.0,0,0.0,1.0,1,0,1,0.0,0.518,0.4148,0.0,0.0,0.0,0.0,0.0,0.197,184,6,3.9767,0,1,0,0,0,1,0,0,0,0,0,0,0,272.56,-16096.18,2.27
